latitude,longitude,altitude,geometry,Name,Description
1.34617500824454,103.96085701087,0,Point,kml_1,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSBLOCKHOUSENUMBER</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSBUILDINGNAME</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSTYPE</th> <td></td> </tr><tr bgcolor=""""> <th>HYPERLINK</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>LANDXADDRESSPOINT</th> <td>42193.6328</td> </tr><tr bgcolor=""""> <th>LANDYADDRESSPOINT</th> <td>36479.08</td> </tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Jalan Pelatok Open Space</td> </tr><tr bgcolor=""""> <th>PHOTOURL</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSPOSTALCODE</th> <td></td> </tr><tr bgcolor=""""> <th>DESCRIPTION</th> <td>Jalan Pelatok</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSSTREETNAME</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSFLOORNUMBER</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>BC5EA394BD8CE9F8</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20200218182414</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSUNITNUMBER</th> <td></td> </tr></table></center>"
1.38990401870983,103.978978976056,0,Point,kml_2,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSBLOCKHOUSENUMBER</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSBUILDINGNAME</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSTYPE</th> <td></td> </tr><tr bgcolor=""""> <th>HYPERLINK</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>LANDXADDRESSPOINT</th> <td>44210.12</td> </tr><tr bgcolor=""""> <th>LANDYADDRESSPOINT</th> <td>41314.54</td> </tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Turnhouse Park</td> </tr><tr bgcolor=""""> <th>PHOTOURL</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSPOSTALCODE</th> <td></td> </tr><tr bgcolor=""""> <th>DESCRIPTION</th> <td>Natheravon Road</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSSTREETNAME</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSFLOORNUMBER</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>AB31CCDD36F93C1C</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20200218182414</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSUNITNUMBER</th> <td></td> </tr></table></center>"
1.4099130157165,103.923130995416,0,Point,kml_3,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSBLOCKHOUSENUMBER</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSBUILDINGNAME</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSTYPE</th> <td></td> </tr><tr bgcolor=""""> <th>HYPERLINK</th> <td>www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/coney-island-park</td> </tr><tr bgcolor=""#E3E3F3""> <th>LANDXADDRESSPOINT</th> <td>37994.87</td> </tr><tr bgcolor=""""> <th>LANDYADDRESSPOINT</th> <td>43526.7266</td> </tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Coney Island Park</td> </tr><tr bgcolor=""""> <th>PHOTOURL</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSPOSTALCODE</th> <td></td> </tr><tr bgcolor=""""> <th>DESCRIPTION</th> <td>Beside Punggol Promenade Nature Walk</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSSTREETNAME</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSFLOORNUMBER</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>7CAC664DFF94240C</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20200218182414</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSUNITNUMBER</th> <td></td> </tr></table></center>"
1.37923700487091,103.866966992109,0,Point,kml_4,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSBLOCKHOUSENUMBER</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSBUILDINGNAME</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSTYPE</th> <td></td> </tr><tr bgcolor=""""> <th>HYPERLINK</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>LANDXADDRESSPOINT</th> <td>31744.6465</td> </tr><tr bgcolor=""""> <th>LANDYADDRESSPOINT</th> <td>40134.5625</td> </tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Stratton Walk Playground</td> </tr><tr bgcolor=""""> <th>PHOTOURL</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSPOSTALCODE</th> <td></td> </tr><tr bgcolor=""""> <th>DESCRIPTION</th> <td>Located at the end of Stratton Walk</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSSTREETNAME</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSFLOORNUMBER</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>8FC92F17CF75A88A</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20200218182414</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSUNITNUMBER</th> <td></td> </tr></table></center>"
1.37276100286023,103.829073008381,0,Point,kml_5,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSBLOCKHOUSENUMBER</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSBUILDINGNAME</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSTYPE</th> <td></td> </tr><tr bgcolor=""""> <th>HYPERLINK</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>LANDXADDRESSPOINT</th> <td>27527.52</td> </tr><tr bgcolor=""""> <th>LANDYADDRESSPOINT</th> <td>39418.4531</td> </tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Leban Park</td> </tr><tr bgcolor=""""> <th>PHOTOURL</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSPOSTALCODE</th> <td></td> </tr><tr bgcolor=""""> <th>DESCRIPTION</th> <td>Behind Sembawang Hills Food Centre.  Upper Thomson Road behind ESSO.</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSSTREETNAME</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSFLOORNUMBER</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>EB7459375A3D10F7</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20200218182414</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSUNITNUMBER</th> <td></td> </tr></table></center>"
1.3207100152588,103.951753989584,0,Point,kml_6,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSBLOCKHOUSENUMBER</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSBUILDINGNAME</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSTYPE</th> <td></td> </tr><tr bgcolor=""""> <th>HYPERLINK</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>LANDXADDRESSPOINT</th> <td>41180.700000000004</td> </tr><tr bgcolor=""""> <th>LANDYADDRESSPOINT</th> <td>33663.2344</td> </tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Kew Drive Playground</td> </tr><tr bgcolor=""""> <th>PHOTOURL</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSPOSTALCODE</th> <td></td> </tr><tr bgcolor=""""> <th>DESCRIPTION</th> <td>At the roundabout of Kew Drive</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSSTREETNAME</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSFLOORNUMBER</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>3120B9A286F21587</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20200218182414</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSUNITNUMBER</th> <td></td> </tr></table></center>"
1.34065899009129,103.955191986755,0,Point,kml_7,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSBLOCKHOUSENUMBER</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSBUILDINGNAME</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSTYPE</th> <td></td> </tr><tr bgcolor=""""> <th>HYPERLINK</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>LANDXADDRESSPOINT</th> <td>41563.207</td> </tr><tr bgcolor=""""> <th>LANDYADDRESSPOINT</th> <td>35869.1133</td> </tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Harvey Crescent Playground</td> </tr><tr bgcolor=""""> <th>PHOTOURL</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSPOSTALCODE</th> <td></td> </tr><tr bgcolor=""""> <th>DESCRIPTION</th> <td>Harvey Crescent</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSSTREETNAME</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSFLOORNUMBER</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>20880D0B4E75011A</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20200218182414</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSUNITNUMBER</th> <td></td> </tr></table></center>"
1.36693701735687,103.881610986055,0,Point,kml_8,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSBLOCKHOUSENUMBER</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSBUILDINGNAME</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSTYPE</th> <td></td> </tr><tr bgcolor=""""> <th>HYPERLINK</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>LANDXADDRESSPOINT</th> <td>33374.3672</td> </tr><tr bgcolor=""""> <th>LANDYADDRESSPOINT</th> <td>38774.520000000004</td> </tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Poh Huat Road Playground</td> </tr><tr bgcolor=""""> <th>PHOTOURL</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSPOSTALCODE</th> <td></td> </tr><tr bgcolor=""""> <th>DESCRIPTION</th> <td>Bounded by Poh Huat Road and Poh Huat Crescent</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSSTREETNAME</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSFLOORNUMBER</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>2C20594469A955C4</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20200218182414</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSUNITNUMBER</th> <td></td> </tr></table></center>"
1.39009800189331,103.834277001944,0,Point,kml_9,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSBLOCKHOUSENUMBER</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSBUILDINGNAME</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSTYPE</th> <td></td> </tr><tr bgcolor=""""> <th>HYPERLINK</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>LANDXADDRESSPOINT</th> <td>28106.66</td> </tr><tr bgcolor=""""> <th>LANDYADDRESSPOINT</th> <td>41335.49</td> </tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Lentor Street Playground</td> </tr><tr bgcolor=""""> <th>PHOTOURL</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSPOSTALCODE</th> <td></td> </tr><tr bgcolor=""""> <th>DESCRIPTION</th> <td>Near Lentor Crescent and Lentor Street</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSSTREETNAME</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSFLOORNUMBER</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>0E6DB6A242F9EEF2</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20200218182414</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSUNITNUMBER</th> <td></td> </tr></table></center>"
1.38109901056076,103.861150995157,0,Point,kml_10,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSBLOCKHOUSENUMBER</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSBUILDINGNAME</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSTYPE</th> <td></td> </tr><tr bgcolor=""""> <th>HYPERLINK</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>LANDXADDRESSPOINT</th> <td>31097.3965</td> </tr><tr bgcolor=""""> <th>LANDYADDRESSPOINT</th> <td>40340.4453</td> </tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Lilac Drive Playground</td> </tr><tr bgcolor=""""> <th>PHOTOURL</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSPOSTALCODE</th> <td></td> </tr><tr bgcolor=""""> <th>DESCRIPTION</th> <td>Located at the end of Lilac Drive</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSSTREETNAME</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSFLOORNUMBER</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>E6F53FED0B894E21</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20200218182414</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSUNITNUMBER</th> <td></td> </tr></table></center>"
1.35335001597094,103.863473007606,0,Point,kml_11,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSBLOCKHOUSENUMBER</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSBUILDINGNAME</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSTYPE</th> <td></td> </tr><tr bgcolor=""""> <th>HYPERLINK</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>LANDXADDRESSPOINT</th> <td>31355.8457</td> </tr><tr bgcolor=""""> <th>LANDYADDRESSPOINT</th> <td>37272.1055</td> </tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Mei Hwan Drive Playground</td> </tr><tr bgcolor=""""> <th>PHOTOURL</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSPOSTALCODE</th> <td></td> </tr><tr bgcolor=""""> <th>DESCRIPTION</th> <td>Bounded by Lorong Chuan and Ang Mo Kio Ave 1</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSSTREETNAME</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSFLOORNUMBER</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>19AFA344C16505F9</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20200218182414</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSUNITNUMBER</th> <td></td> </tr></table></center>"
1.36048001138245,103.866008002092,0,Point,kml_12,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSBLOCKHOUSENUMBER</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSBUILDINGNAME</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSTYPE</th> <td></td> </tr><tr bgcolor=""""> <th>HYPERLINK</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>LANDXADDRESSPOINT</th> <td>31637.9512</td> </tr><tr bgcolor=""""> <th>LANDYADDRESSPOINT</th> <td>38060.5078</td> </tr><tr bgcolor=""#E3E3F3""> <th>NAME</th> <td>Chuan Green Playground</td> </tr><tr bgcolor=""""> <th>PHOTOURL</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSPOSTALCODE</th> <td></td> </tr><tr bgcolor=""""> <th>DESCRIPTION</th> <td>Along Chuan Drive</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSSTREETNAME</th> <td></td> </tr><tr bgcolor=""""> <th>ADDRESSFLOORNUMBER</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>772D072B4A23E587</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20200218182414</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADDRESSUNITNUMBER</th> <td></td> </tr></table></center>"
